date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:07:46	9453/9453	---MC-	200	added ('OK')	application/rss+xml	date:Wed,%2005%20Jun%202013%2011:07:46%20GMT	http://www.geomundus.org/index.php/home?format=feed&type=rss	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/homec0d0	(from http://www.geomundus.org/index.php/home/contact)
13:07:46	19108/19108	---MC-	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:46%20GMT	http://www.geomundus.org/index.php/home?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/home7b17	(from http://www.geomundus.org/index.php/home/contact)
13:07:47	22439/22439	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:47%20GMT	http://www.geomundus.org/index.php/home/1-home/1-geomundus-2012	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/home/1-home/1-geomundus-2012.html	(from http://www.geomundus.org/index.php/home/contact)
13:07:47	20913/20913	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:47%20GMT	http://www.geomundus.org/index.php/home/1-home/15-why-participate-in-geomundus-2012	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/home/1-home/15-why-participate-in-geomundus-2012.html	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	20326/20326	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:48%20GMT	http://www.geomundus.org/index.php/home/1-home/16-who-should-participate-in-geomundus-2012	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/home/1-home/16-who-should-participate-in-geomundus-2012.html	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.1b7.delayed	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.1b8.delayed	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.1b9.delayed	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.1ba.delayed	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.1bb.delayed	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.1bc.delayed	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.1bd.delayed	(from http://www.geomundus.org/index.php/home/contact)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.1be.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.1bf.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.1c0.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.1c1.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.1c2.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.1c3.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.1c4.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	846/846	---M--	200	added ('OK')	application/rss+xml	date:Wed,%2005%20Jun%202013%2011:07:48%20GMT	http://www.geomundus.org/index.php/photos/lisbon?format=feed&type=rss	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbonc0d0	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	1050/1050	---M--	200	added ('OK')	application/atom+xml	date:Wed,%2005%20Jun%202013%2011:07:48%20GMT	http://www.geomundus.org/index.php/photos/lisbon?format=feed&type=atom	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon7b17	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:48	1441/1441	---M--	200	added ('OK')	text/css	etag:%2217c00a-5a1-4c4b8f805d140%22	http://www.geomundus.org/components/com_joomgallery/assets/css/joom_settings.css	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/components/com_joomgallery/assets/css/joom_settings.css	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:49	11464/11464	---M--	200	added ('OK')	text/css	etag:%2217c006-2cc8-4c47eaf4fab40%22	http://www.geomundus.org/components/com_joomgallery/assets/css/joomgallery.css	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/components/com_joomgallery/assets/css/joomgallery.css	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:50	25337/25337	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:49%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon?page=2&catpage=1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon220a.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:50	33643/33643	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:50%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa21-50	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa21-50.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:50	9922/9922	---M--	200	added ('OK')	image/jpeg	etag:%22200c1-26c2-4c6577a1cba00%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_21_20120803_1811116962.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_21_20120803_1811116962.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:51	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:51%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa20-49	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa20-49.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:51	9760/9760	---M--	200	added ('OK')	image/jpeg	etag:%22200c0-2620-4c65775ffdec0%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_20_20120803_1477463898.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_20_20120803_1477463898.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:52	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:52%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa19-48	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa19-48.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:53	9603/9603	---M--	200	added ('OK')	image/jpeg	etag:%22200bf-2583-4c65775ffdec0%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_19_20120803_1335276756.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_19_20120803_1335276756.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:53	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:53%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa18-47	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa18-47.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:54	13399/13399	---M--	200	added ('OK')	image/jpeg	etag:%22200be-3457-4c65775ffdec0%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_18_20120803_1893099221.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_18_20120803_1893099221.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:54	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:54%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa17-46	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa17-46.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:54	10262/10262	---M--	200	added ('OK')	image/jpeg	etag:%22200a6-2816-4c65775ffdec0%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_17_20120803_1192391455.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_17_20120803_1192391455.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:55	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:55%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa16-45	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa16-45.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:55	17302/17302	---M--	200	added ('OK')	image/jpeg	etag:%22200a5-4396-4c65775ffdec0%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_16_20120803_1336647918.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_16_20120803_1336647918.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:56	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:56%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa15-44	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa15-44.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:56	7415/7415	---M--	200	added ('OK')	image/jpeg	etag:%22200a4-1cf7-4c65775f09c80%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_15_20120803_1004061039.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_15_20120803_1004061039.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:57	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:56%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa14-43	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa14-43.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:57	17208/17208	---M--	200	added ('OK')	image/jpeg	etag:%22200a3-4338-4c65775f09c80%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_14_20120803_2032562058.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_14_20120803_2032562058.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:57	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:57%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa13-42	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa13-42.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:58	13642/13642	---M--	200	added ('OK')	image/jpeg	etag:%22200a2-354a-4c65775f09c80%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_13_20120803_1760322043.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_13_20120803_1760322043.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:58	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:58%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa12-41	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa12-41.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:59	14427/14427	---M--	200	added ('OK')	image/jpeg	etag:%22200a1-385b-4c65775f09c80%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_12_20120803_1976952043.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_12_20120803_1976952043.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:07:59	34134/34134	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:07:59%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa11-40	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa11-40.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:00	34131/34131	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:08:00%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa10-39	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa10-39.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:01	18644/18644	---M--	200	added ('OK')	image/jpeg	etag:%22200a0-48d4-4c65775f09c80%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_11_20120803_1723890693.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_11_20120803_1723890693.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:01	11370/11370	---M--	200	added ('OK')	image/jpeg	etag:%222009f-2c6a-4c6576d2d91c0%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_10_20120803_1164856306.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_10_20120803_1164856306.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:02	34122/34122	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:08:01%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa9-38	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa9-38.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:02	18869/18869	---M--	200	added ('OK')	image/jpeg	etag:%222009e-49b5-4c6576d2d91c0%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_9_20120803_1748226607.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_9_20120803_1748226607.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:02	34119/34119	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:08:02%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa8-37	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa8-37.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:03	15659/15659	---M--	200	added ('OK')	image/jpeg	etag:%222009d-3d2b-4c6576d1e4f80%22	http://www.geomundus.org/images/joomgallery/thumbnails/lisbon_1/lisboa_8_20120803_1732869461.jpg	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/images/joomgallery/thumbnails/lisbon_1/lisboa_8_20120803_1732869461.jpg	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:03	34119/34119	---M-Z	200	added ('OK')	text/html	date:Wed,%2005%20Jun%202013%2011:08:03%20GMT	http://www.geomundus.org/index.php/photos/lisbon/lisbon/lisboa7-36	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/photos/lisbon/lisbon/lisboa7-36.html	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.1e8.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.1e9.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.1ea.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.1eb.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.1ec.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.1ed.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.1ee.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.1ef.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.1f0.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.1f1.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.1f2.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.1f3.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.1f4.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/6	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/6.1f5.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/1	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/1.1f6.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/2	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/2.1f7.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/3	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/3.1f8.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/4	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/4.1f9.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/5	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/5.1fa.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
13:08:04	0/-1	---M--	303	error ('')			http://www.geomundus.org/index.php/component/banners/click/7	C:/Users/c_kisf01/Documents/Gis-Web%20Backups/Geomundus/Joomla%202012/Geomundus%20Joomla%202012/index.php/component/banners/click/7.1fb.delayed	(from http://www.geomundus.org/index.php/previous-editions/promotional-activities)
